update_id,bearing,latitude,longitude,speed,trip_id,vehicle_id,timestamp,is_updated,percentage,rel_timestamp
33,5.400000095367432,48.42112350463867,-123.36619567871094,8.329999923706055,1833035:5213577:5240882,3131359525,1710899098112,1,0.028334779855553383,149907
8,338.1000061035156,48.45231246948242,-123.37506103515625,11.109999656677246,1831951:5215084:5239155,3131359549,1710899128250,1,0.2316762478433439,1050075
33,4.900000095367432,48.42194366455078,-123.36605834960938,3.880000114440918,1833035:5213577:5240882,3131359525,1710899128250,1,0.027145274277662217,180045
8,0,48.45339584350586,-123.37569427490234,0,1831951:5215084:5239155,3131359549,1710899158047,1,0.23623226335043862,1079872
33,0,48.42279052734375,-123.36561584472656,0.550000011920929,1833035:5213577:5240882,3131359525,1710899158047,1,0.039760624874317765,209842
8,0,48.453399658203125,-123.37567901611328,0,1831951:5215084:5239155,3131359549,1710899188262,1,0.23623226335043862,1110087
33,6.099999904632568,48.42312240600586,-123.3656997680664,6.940000057220459,1833035:5213577:5240882,3131359525,1710899188262,1,0.04140431072538777,240057
8,339.79998779296875,48.453643798828125,-123.37580108642578,7.5,1831951:5215084:5239155,3131359549,1710899218209,1,0.24309036716197893,1140034
33,6.099999904632568,48.42312240600586,-123.3656997680664,6.940000057220459,1833035:5213577:5240882,3131359525,1710899218209,1,0.04140431072538777,270004
8,288.8999938964844,48.456085205078125,-123.3808364868164,19.719999313354492,1831951:5215084:5239155,3131359549,1710899248171,1,0.2666711619745619,1169996
33,11.899999618530273,48.423973083496094,-123.36547088623047,6.380000114440918,1833035:5213577:5240882,3131359525,1710899248171,1,0.045194994552069885,299966
8,290.70001220703125,48.457828521728516,-123.3884506225586,20.270000457763672,1831951:5215084:5239155,3131359549,1710899278222,1,0.2727459172610196,1200047
33,0,48.42440414428711,-123.36532592773438,0,1833035:5213577:5240882,3131359525,1710899278222,1,0.051039688293532254,330017
8,0,48.458377838134766,-123.39118957519531,0,1831951:5215084:5239155,3131359549,1710899308372,1,0.311822302123022,1230197
33,0,48.4244499206543,-123.36532592773438,0.8299999833106995,1833035:5213577:5240882,3131359525,1710899308372,1,0.051324464267375206,360167
8,276.29998779296875,48.45840072631836,-123.3978271484375,20.829999923706055,1831951:5215084:5239155,3131359549,1710899338470,1,0.3365740535235832,1260295
33,9,48.42550277709961,-123.36505889892578,9.4399995803833,1833035:5213577:5240882,3131359525,1710899338470,1,0.059073455767462986,390265
8,292.8999938964844,48.4593391418457,-123.4022445678711,17.770000457763672,1831951:5215084:5239155,3131359549,1710899368309,1,0.3555983451303971,1290134
33,9,48.42550277709961,-123.36505889892578,9.4399995803833,1833035:5213577:5240882,3131359525,1710899368309,1,0.059073455767462986,420104
8,295.8999938964844,48.45978927612305,-123.40341186523438,2.5,1831951:5215084:5239155,3131359549,1710899398421,1,0.3674019394495802,1320246
33,9,48.42550277709961,-123.36505889892578,9.4399995803833,1833035:5213577:5240882,3131359525,1710899398421,1,0.059073455767462986,450216
8,285.8999938964844,48.46031951904297,-123.40524291992188,11.380000114440918,1831951:5215084:5239155,3131359549,1710899428197,1,0.3775114810766337,1350022
33,0,48.427799224853516,-123.36447143554688,0,1833035:5213577:5240882,3131359525,1710899428197,1,0.06925750118527553,479992
8,305.20001220703125,48.46198654174805,-123.41160583496094,20,1831951:5215084:5239155,3131359549,1710899458439,1,0.3855444791253807,1380264
33,0,48.42779541015625,-123.36444854736328,0,1833035:5213577:5240882,3131359525,1710899458439,1,0.06925750118527553,510234
8,266.29998779296875,48.46419143676758,-123.42012786865234,23.610000610351562,1831951:5215084:5239155,3131359549,1710899488284,1,0.44004943000926766,1410109
33,359.20001220703125,48.42806625366211,-123.36441040039062,6.380000114440918,1833035:5213577:5240882,3131359525,1710899488284,1,0.07367411674522703,540079
8,276.20001220703125,48.464359283447266,-123.42948913574219,14.720000267028809,1831951:5215084:5239155,3131359549,1710899518326,1,0.4738425234707287,1440151
33,358.6000061035156,48.42887878417969,-123.3643798828125,7.769999980926514,1833035:5213577:5240882,3131359525,1710899518326,1,0.07686265902838625,570121
8,0,48.46446990966797,-123.43116760253906,0,1831951:5215084:5239155,3131359549,1710899548423,1,0.47988988728694365,1470248
33,356.20001220703125,48.42975616455078,-123.36441802978516,9.15999984741211,1833035:5213577:5240882,3131359525,1710899548423,1,0.08232481950952132,600218
109,137.89999389648438,48.41830825805664,-123.36874389648438,4.440000057220459,1833296:5216606:5241180,3131359531,1710899548423,1,0.0023697469739989065,0
8,252,48.463775634765625,-123.43447875976562,19.440000534057617,1831951:5215084:5239155,3131359549,1710899578465,1,0.5014097605951608,1500290
32,0,48.432254791259766,-123.36448669433594,0.27000001072883606,1833035:5213577:5240882,3131359525,1710899578465,1,0.0922949367677145,630260
108,85.80000305175781,48.41848373413086,-123.36583709716797,3.049999952316284,1833296:5216606:5241180,3131359531,1710899578465,1,0.0026024494009442797,30042
8,265.5,48.4626579284668,-123.44364929199219,20.549999237060547,1831951:5215084:5239155,3131359549,1710899608408,1,0.5286339989640512,1530233
32,359,48.433441162109375,-123.36454010009766,12.220000267028809,1833035:5213577:5240882,3131359525,1710899608408,1,0.10297061649539872,660203
108,0,48.419898986816406,-123.36627960205078,0.8299999833106995,1833296:5216606:5241180,3131359531,1710899608408,1,0.02062719217348738,59985
8,259.70001220703125,48.46296310424805,-123.45074462890625,15.829999923706055,1831951:5215084:5239155,3131359549,1710899638406,1,0.5745903790459996,1560231
32,341,48.435340881347656,-123.36519622802734,6.940000057220459,1833035:5213577:5240882,3131359525,1710899638406,1,0.11869100815386625,690201
108,352.79998779296875,48.420166015625,-123.36626434326172,6.940000057220459,1833296:5216606:5241180,3131359531,1710899638406,1,0.022217771322633074,89983
8,216,48.46135330200195,-123.45376586914062,13.329999923706055,1831951:5215084:5239155,3131359549,1710899668478,1,0.5851140410955273,1590303
32,0,48.437007904052734,-123.3660659790039,0,1833035:5213577:5240882,3131359525,1710899668478,1,0.12384035104830682,720273
108,12.199999809265137,48.42193603515625,-123.36607360839844,6.110000133514404,1833296:5216606:5241180,3131359531,1710899668478,1,0.027145274277662217,120055
8,216,48.46135330200195,-123.45376586914062,13.329999923706055,1831951:5215084:5239155,3131359549,1710899698147,1,0.5851140410955273,1619972
32,0,48.437015533447266,-123.36605834960938,0,1833035:5213577:5240882,3131359525,1710899698147,1,0.12386196358231746,749942
108,0,48.423213958740234,-123.36570739746094,0.8299999833106995,1833296:5216606:5241180,3131359531,1710899698147,1,0.04140431072538777,149724
8,231.10000610351562,48.45936584472656,-123.4571533203125,14.720000267028809,1831951:5215084:5239155,3131359549,1710899728456,1,0.5987518192889852,1650281
31,349.70001220703125,48.4381217956543,-123.36663818359375,2.5,1833035:5213577:5240882,3131359525,1710899728456,1,0.1325208077867567,780251
107,0,48.424034118652344,-123.3654556274414,0,1833296:5216606:5241180,3131359531,1710899728456,1,0.04555757759137063,180033
8,199.89999389648438,48.458431243896484,-123.45819854736328,8.050000190734863,1831951:5215084:5239155,3131359549,1710899758328,1,0.612306294227952,1680153
31,340.79998779296875,48.44129180908203,-123.36843872070312,13.329999923706055,1833035:5213577:5240882,3131359525,1710899758328,1,0.14347895156013263,810123
107,0,48.42418670654297,-123.36542510986328,0,1833296:5216606:5241180,3131359531,1710899758328,1,0.04644380589674427,209905
8,214.6999969482422,48.45439529418945,-123.46161651611328,15.829999923706055,1831951:5215084:5239155,3131359549,1710899788295,1,0.6403658839391291,1710120
31,338.70001220703125,48.44407653808594,-123.37007141113281,9.720000267028809,1833035:5213577:5240882,3131359525,1710899788295,1,0.17269807029328546,840090
105,0,48.42420196533203,-123.36542510986328,0.550000011920929,1833296:5216606:5241180,3131359531,1710899788295,1,0.046524337065923294,239872
8,209.39999389648438,48.451393127441406,-123.46394348144531,6.110000133514404,1831951:5215084:5239155,3131359549,1710899818432,1,0.6569020119508192,1740257
31,340.5,48.44486618041992,-123.37052154541016,4.159999847412109,1833035:5213577:5240882,3131359525,1710899818432,1,0.17574250015702528,870227
104,0,48.42420196533203,-123.36542510986328,0.550000011920929,1833296:5216606:5241180,3131359531,1710899818432,1,0.046524337065923294,270009
8,199.10000610351562,48.45098114013672,-123.46414184570312,6.659999847412109,1831951:5215084:5239155,3131359549,1710899848375,1,0.6704775532169154,1770200
32,0,48.44562530517578,-123.37092590332031,0,1833035:5213577:5240882,3131359525,1710899848375,1,0.18469719325347797,900170
105,0,48.42445755004883,-123.36543273925781,0,1833296:5216606:5241180,3131359531,1710899848375,1,0.05143907166074448,299952
8,198.3000030517578,48.44780349731445,-123.46585845947266,15,1831951:5215084:5239155,3131359549,1710899878320,1,0.6877645989660724,1800145
32,339.29998779296875,48.44680404663086,-123.37152099609375,9.720000267028809,1833035:5213577:5240882,3131359525,1710899878320,1,0.19728951129582784,930115
104,14.699999809265137,48.42551803588867,-123.3650894165039,4.440000057220459,1833296:5216606:5241180,3131359531,1710899878320,1,0.05911245425397352,329897
8,197.6999969482422,48.44618225097656,-123.46664428710938,13.880000114440918,1831951:5215084:5239155,3131359549,1710899908296,1,0.690172519127858,1830121
31,336.20001220703125,48.44879913330078,-123.37293243408203,7.5,1833035:5213577:5240882,3131359525,1710899908296,1,0.20663119689795326,960091
103,7.900000095367432,48.42597579956055,-123.36497497558594,2.5,1833296:5216606:5241180,3131359531,1710899908296,1,0.0553962561467422,359873
9,0,48.4454460144043,-123.46700286865234,0.550000011920929,1831951:5215084:5239155,3131359549,1710899938335,1,0.6999056554015963,1860160
32,336.79998779296875,48.449607849121094,-123.37350463867188,8.329999923706055,1833035:5213577:5240882,3131359525,1710899938335,1,0.21256118029154938,990130
104,11.100000381469727,48.427520751953125,-123.3646240234375,10.550000190734863,1833296:5216606:5241180,3131359531,1710899938335,1,0.06781479551325104,389912
9,204.60000610351562,48.44401168823242,-123.46803283691406,6.659999847412109,1831951:5215084:5239155,3131359549,1710899968339,1,0.7195238391987392,1890164
32,338.20001220703125,48.450096130371094,-123.37376403808594,7.21999979019165,1833035:5213577:5240882,3131359525,1710899968339,1,0.21520253113314206,1020134
103,0,48.427757263183594,-123.36450958251953,0.8299999833106995,1833296:5216606:5241180,3131359531,1710899968339,1,0.06925750118527553,419916
9,212,48.442588806152344,-123.4693603515625,9.15999984741211,1831951:5215084:5239155,3131359549,1710899998432,1,0.7195238391987392,1920257
32,339.29998779296875,48.45250701904297,-123.37516784667969,6.380000114440918,1833035:5213577:5240882,3131359525,1710899998432,1,0.23303158998434223,1050227
103,1,48.42810821533203,-123.36443328857422,5.269999980926514,1833296:5216606:5241180,3131359531,1710899998432,1,0.07393654790915319,450009
9,0,48.44257354736328,-123.47113037109375,0,1831951:5215084:5239155,3131359549,1710900028200,1,0.7259964708081819,1950025
32,0,48.453311920166016,-123.3756103515625,0,1833035:5213577:5240882,3131359525,1710900028200,1,0.23623226335043862,1079995
103,3,48.42998123168945,-123.36439514160156,3.609999895095825,1833296:5216606:5241180,3131359531,1710900028200,1,0.08373092065848638,479777
9,294.5,48.443214416503906,-123.47357940673828,12.5,1831951:5215084:5239155,3131359549,1710900058330,1,0.7396173495884938,1980155
32,0,48.45329284667969,-123.37560272216797,0,1833035:5213577:5240882,3131359525,1710900058330,1,0.23623226335043862,1110125
102,3,48.42998123168945,-123.36439514160156,3.609999895095825,1833296:5216606:5241180,3131359531,1710900058330,1,0.08373092065848638,509907
9,0,48.44401168823242,-123.47614288330078,1.1100000143051147,1831951:5215084:5239155,3131359549,1710900088382,1,0.7472991807846592,2010207
32,330.20001220703125,48.45426559448242,-123.37627410888672,10.829999923706055,1833035:5213577:5240882,3131359525,1710900088382,1,0.2437735909993023,1140177
102,0,48.432159423828125,-123.36447143554688,0,1833296:5216606:5241180,3131359531,1710900088382,1,0.09223270313519909,539959
9,325.70001220703125,48.44416427612305,-123.4764404296875,6.110000133514404,1831951:5215084:5239155,3131359549,1710900118368,1,0.7487416876334431,2040193
32,289.20001220703125,48.4562873840332,-123.38199615478516,18.329999923706055,1833035:5213577:5240882,3131359525,1710900118368,1,0.2666711619745619,1170163
102,354.1000061035156,48.43250274658203,-123.36454010009766,5.550000190734863,1833296:5216606:5241180,3131359531,1710900118368,1,0.0922949367677145,569945
9,285.29998779296875,48.44535827636719,-123.48118591308594,9.720000267028809,1831951:5215084:5239155,3131359549,1710900148380,1,0.7795409502279472,2070205
32,290.3999938964844,48.45781326293945,-123.38856506347656,16.940000534057617,1833035:5213577:5240882,3131359525,1710900148380,1,0.2727459172610196,1200175
101,356.1000061035156,48.43418884277344,-123.36460876464844,11.65999984741211,1833296:5216606:5241180,3131359531,1710900148380,1,0.10739131394983704,599957
9,283.8999938964844,48.44567108154297,-123.48313903808594,12.220000267028809,1831951:5215084:5239155,3131359549,1710900178448,1,0.7898692837322052,2100273
32,0,48.45835876464844,-123.39115905761719,0,1833035:5213577:5240882,3131359525,1710900178448,1,0.311822302123022,1230243
101,341.1000061035156,48.436710357666016,-123.36591339111328,11.380000114440918,1833296:5216606:5241180,3131359531,1710900178448,1,0.1218546648511582,630025
9,275,48.446434020996094,-123.4887466430664,15.270000457763672,1831951:5215084:5239155,3131359549,1710900208283,1,0.813795516267369,2130108
32,268,48.4583740234375,-123.39332580566406,16.110000610351562,1833035:5213577:5240882,3131359525,1710900208283,1,0.32610226202693754,1260078
99,0,48.43702697753906,-123.36608123779297,0.8299999833106995,1833296:5216606:5241180,3131359531,1710900208283,1,0.12398154485163276,659860
9,0,48.44715118408203,-123.49446868896484,0,1831951:5215084:5239155,3131359549,1710900238428,1,0.8352879162546135,2160253
32,289,48.458927154541016,-123.40064239501953,18.329999923706055,1833035:5213577:5240882,3131359525,1710900238428,1,0.35116266280551656,1290223
99,339.20001220703125,48.43894958496094,-123.36717987060547,11.65999984741211,1833296:5216606:5241180,3131359531,1710900238428,1,0.1345942662466987,690005
9,288.6000061035156,48.447235107421875,-123.49496459960938,2.5,1831951:5215084:5239155,3131359549,1710900268391,1,0.8354518900584152,2190216
32,0,48.459712982177734,-123.4033203125,1.1100000143051147,1833035:5213577:5240882,3131359525,1710900268391,1,0.3674019394495802,1320186
99,339.20001220703125,48.44122314453125,-123.36842346191406,11.65999984741211,1833296:5216606:5241180,3131359531,1710900268391,1,0.14347895156013263,719968
8,293.8999938964844,48.448421478271484,-123.49797058105469,3.3299999237060547,1831951:5215084:5239155,3131359549,1710900298269,1,0.8422226475517279,2220094
30,288.79998779296875,48.460262298583984,-123.40499877929688,9.720000267028809,1833035:5213577:5240882,3131359525,1710900298269,1,0.3764199997851509,1350064
97,339,48.44363784790039,-123.36978912353516,14.15999984741211,1833296:5216606:5241180,3131359531,1710900298269,1,0.1696690424350182,749846
8,0,48.44892501831055,-123.49903106689453,0,1831951:5215084:5239155,3131359549,1710900328247,1,0.8612670064024865,2250072
30,300.3999938964844,48.46129608154297,-123.4101333618164,17.5,1833035:5213577:5240882,3131359525,1710900328247,1,0.3855444791253807,1380042
97,336.3999938964844,48.44582748413086,-123.37104034423828,6.659999847412109,1833296:5216606:5241180,3131359531,1710900328247,1,0.18589924641221395,779824
8,296.1000061035156,48.44900894165039,-123.49934387207031,6.380000114440918,1831951:5215084:5239155,3131359549,1710900358233,1,0.8626375496105545,2280058
30,273.1000061035156,48.4642448425293,-123.41807556152344,20.829999923706055,1833035:5213577:5240882,3131359525,1710900358233,1,0.43280181922788497,1410028
97,335.70001220703125,48.44853210449219,-123.37269592285156,13.609999656677246,1833296:5216606:5241180,3131359531,1710900358233,1,0.20478574925349174,809810
8,282.79998779296875,48.44975662231445,-123.50320434570312,13.050000190734863,1831951:5215084:5239155,3131359549,1710900388382,1,0.870995398199086,2310207
30,273.3999938964844,48.464141845703125,-123.4264907836914,21.3799991607666,1833035:5213577:5240882,3131359525,1710900388382,1,0.45530788353288254,1440177
98,335.70001220703125,48.44853210449219,-123.37269592285156,13.609999656677246,1833296:5216606:5241180,3131359531,1710900388382,1,0.20478574925349174,839959
8,288.1000061035156,48.450252532958984,-123.50469970703125,8.329999923706055,1831951:5215084:5239155,3131359549,1710900418240,1,0.8857068593939476,2340065
30,276.5,48.46446228027344,-123.43071746826172,6.380000114440918,1833035:5213577:5240882,3131359525,1710900418240,1,0.47868838264103514,1470035
98,335.70001220703125,48.44928741455078,-123.37321472167969,4.71999979019165,1833296:5216606:5241180,3131359531,1710900418240,1,0.2101010172414533,869817
8,219.5,48.45038604736328,-123.50581359863281,6.380000114440918,1831951:5215084:5239155,3131359549,1710900448270,1,0.8903202286890609,2370095
30,0,48.46445846557617,-123.4311294555664,0,1833035:5213577:5240882,3131359525,1710900448270,1,0.47988988728694365,1500065
98,339,48.4503059387207,-123.37384796142578,10.829999923706055,1833296:5216606:5241180,3131359531,1710900448270,1,0.21642127591071253,899847
8,202.1999969482422,48.44719696044922,-123.50772857666016,13.880000114440918,1831951:5215084:5239155,3131359549,1710900478270,1,0.9059211038957913,2400095
30,251.89999389648438,48.4637451171875,-123.43458557128906,18.8799991607666,1833035:5213577:5240882,3131359525,1710900478270,1,0.49424913883794414,1530065
98,338.29998779296875,48.45204544067383,-123.37487030029297,7.5,1833296:5216606:5241180,3131359531,1710900478270,1,0.22977504265286333,929847
8,203.3000030517578,48.44453048706055,-123.50936126708984,12.220000267028809,1831951:5215084:5239155,3131359549,1710900508386,1,0.9235581085919078,2430211
29,265.6000061035156,48.462650299072266,-123.4437484741211,20.829999923706055,1833035:5213577:5240882,3131359525,1710900508386,1,0.5290480922674193,1560181
97,338.29998779296875,48.45204544067383,-123.37487030029297,7.5,1833296:5216606:5241180,3131359531,1710900508386,1,0.22977504265286333,959963
8,196.1999969482422,48.44346237182617,-123.50992584228516,9.15999984741211,1831951:5215084:5239155,3131359549,1710900538535,1,0.9350833399399651,2460360
28,262.8999938964844,48.46296310424805,-123.45051574707031,15,1833035:5213577:5240882,3131359525,1710900538535,1,0.5736343071849371,1590330
96,0,48.45337677001953,-123.37561798095703,0,1833296:5216606:5241180,3131359531,1710900538535,1,0.23623226335043862,990112
8,0,48.443016052246094,-123.51018524169922,0,1831951:5215084:5239155,3131359549,1710900568385,1,0.943155913388472,2490210
28,217.6999969482422,48.46131134033203,-123.45378112792969,7.5,1833035:5213577:5240882,3131359525,1710900568385,1,0.5853009629725082,1620180
96,0,48.45334243774414,-123.37564086914062,0,1833296:5216606:5241180,3131359531,1710900568385,1,0.23623226335043862,1019962
27,229.3000030517578,48.46047592163086,-123.45499420166016,11.109999656677246,1833035:5213577:5240882,3131359525,1710900598487,1,0.5893234023379885,1650282
95,336.8999938964844,48.453697204589844,-123.37584686279297,8.609999656677246,1833296:5216606:5241180,3131359531,1710900598487,1,0.2434798981340098,1050064
27,0,48.458717346191406,-123.45805358886719,0,1833035:5213577:5240882,3131359525,1710900628650,1,0.6042182561318903,1680445
94,289.3999938964844,48.456024169921875,-123.38088989257812,18.329999923706055,1833296:5216606:5241180,3131359531,1710900628650,1,0.2666711619745619,1080227
27,0,48.45870590209961,-123.45806121826172,0.27000001072883606,1833035:5213577:5240882,3131359525,1710900658606,1,0.604281106126526,1710401
94,289.20001220703125,48.457054138183594,-123.38523864746094,18.8799991607666,1833296:5216606:5241180,3131359531,1710900658606,1,0.2770436657816376,1110183
27,219.60000610351562,48.45481872558594,-123.46115112304688,13.880000114440918,1833035:5213577:5240882,3131359525,1710900689825,1,0.6370262242675786,1741620
94,0,48.4583740234375,-123.39112091064453,0,1833296:5216606:5241180,3131359531,1710900689825,1,0.311822302123022,1141402
27,204.89999389648438,48.45278549194336,-123.46292114257812,13.050000190734863,1833035:5213577:5240882,3131359525,1710900718322,1,0.6513694631301065,1770117
94,267.79998779296875,48.4583625793457,-123.39326477050781,16.110000610351562,1833296:5216606:5241180,3131359531,1710900718322,1,0.32584922563059654,1169899
27,0,48.45130157470703,-123.46399688720703,0,1833035:5213577:5240882,3131359525,1710900748477,1,0.6569020119508192,1800272
93,290.29998779296875,48.459014892578125,-123.40107727050781,21.940000534057617,1833296:5216606:5241180,3131359531,1710900748477,1,0.35307237471465613,1200054
27,201.8000030517578,48.45024490356445,-123.46456909179688,8.050000190734863,1833035:5213577:5240882,3131359525,1710900778429,1,0.6707242319409575,1830224
93,0,48.459678649902344,-123.40328979492188,0.27000001072883606,1833296:5216606:5241180,3131359531,1710900778429,1,0.35860161789032635,1230006
27,198.60000610351562,48.44767379760742,-123.46589660644531,13.050000190734863,1833035:5213577:5240882,3131359525,1710900808504,1,0.6885496167400925,1860299
93,298.29998779296875,48.45988082885742,-123.40385437011719,7.5,1833296:5216606:5241180,3131359531,1710900808504,1,0.3688586329561317,1260081
27,199.89999389648438,48.44578170776367,-123.46681213378906,5,1833035:5213577:5240882,3131359525,1710900838538,1,0.6980811379301387,1890333
93,284.5,48.460693359375,-123.40821075439453,17.770000457763672,1833296:5216606:5241180,3131359531,1710900838538,1,0.3814042142425777,1290115
24,0,48.41865921020508,-123.36885833740234,0,1833480:5211785:5240869,3131356001,1710900868486,1,0.00010882350176361205,0
93,306.79998779296875,48.463470458984375,-123.41468048095703,21.940000534057617,1833296:5216606:5241180,3131359531,1710900868486,1,0.39619646534997377,1320063
24,0,48.41865921020508,-123.36885070800781,0,1833480:5211785:5240869,3131356001,1710900898421,1,0.00012211168032633387,29935
27,211.6999969482422,48.44331359863281,-123.46864318847656,8.609999656677246,1833035:5213577:5240882,3131359525,1710900898421,1,0.7195238391987392,1950216
93,271.1000061035156,48.46417236328125,-123.42320251464844,22.5,1833296:5216606:5241180,3131359531,1710900898421,1,0.4461998359458959,1349998
23,0,48.41865921020508,-123.36885070800781,0,1833480:5211785:5240869,3131356001,1710900928507,1,0.00012211168032633387,60021
26,290.20001220703125,48.44237518310547,-123.47039794921875,9.15999984741211,1833035:5213577:5240882,3131359525,1710900928507,1,0.7226814470260917,1980302
92,278.5,48.46435546875,-123.42988586425781,11.380000114440918,1833296:5216606:5241180,3131359531,1710900928507,1,0.47517365066026307,1380084
23,0,48.41865921020508,-123.36885070800781,0,1833480:5211785:5240869,3131356001,1710900958507,1,0.00012211168032633387,90021
26,286.70001220703125,48.44268798828125,-123.4716567993164,6.940000057220459,1833035:5213577:5240882,3131359525,1710900958507,1,0.7354477658819003,2010302
92,0,48.464500427246094,-123.43108367919922,0,1833296:5216606:5241180,3131359531,1710900958507,1,0.47988988728694365,1410084
